league,team_name,logo_url
NCAA Football,San Diego,https://r2.thesportsdb.com/images/media/team/badge/r1kbgy1564357684.png
NCAA Football,San Diego State,https://r2.thesportsdb.com/images/media/team/badge/96q3ry1564336657.png
NCAA Football,San Jose State,https://r2.thesportsdb.com/images/media/team/badge/5q97c21564336668.png
NCAA Football,Savannah State,https://r2.thesportsdb.com/images/media/team/badge/qieohd1564409669.png
NCAA Football,SMU,https://r2.thesportsdb.com/images/media/team/badge/csw4ek1564336678.png
NCAA Football,South Alabama,https://r2.thesportsdb.com/images/media/team/badge/vlya5x1641184721.png
NCAA Football,South Carolina,https://r2.thesportsdb.com/images/media/team/badge/yk1lc61740945178.png
NCAA Football,South Carolina State,https://r2.thesportsdb.com/images/media/team/badge/p3h5zx1564357700.png
NCAA Football,South Dakota,https://r2.thesportsdb.com/images/media/team/badge/r1l1u61564357712.png
NCAA Football,South Dakota State,https://r2.thesportsdb.com/images/media/team/badge/nos9v11564357726.png
NCAA Football,South Florida,https://r2.thesportsdb.com/images/media/team/badge/30r5fn1564336938.png
NCAA Football,Southeast Missouri State,https://r2.thesportsdb.com/images/media/team/badge/0jw7qv1564357740.png
NCAA Football,Southeastern Louisiana,https://r2.thesportsdb.com/images/media/team/badge/zz7ad11564357762.png
NCAA Football,Southern,https://r2.thesportsdb.com/images/media/team/badge/lfzgcu1564357775.png
NCAA Football,Southern Illinois,https://r2.thesportsdb.com/images/media/team/badge/gfed1x1642618522.png
NCAA Football,Southern Miss,https://r2.thesportsdb.com/images/media/team/badge/62zn791564336723.png
NCAA Football,Southern Utah,https://r2.thesportsdb.com/images/media/team/badge/fgq97r1564357803.png
NCAA Football,Stanford,https://r2.thesportsdb.com/images/media/team/badge/47vwmx1564336739.png
NCAA Football,Stephen F. Austin,https://r2.thesportsdb.com/images/media/team/badge/bf59391564357817.png
NCAA Football,Stetson,https://r2.thesportsdb.com/images/media/team/badge/pigbzf1641186386.png
NCAA Football,Stony Brook,https://r2.thesportsdb.com/images/media/team/badge/iw5mgp1642722770.png
NCAA Football,Syracuse,https://r2.thesportsdb.com/images/media/team/badge/kldu091564336752.png
NCAA Football,Tarleton State,https://r2.thesportsdb.com/images/media/team/badge/mhje911658703343.png
NCAA Football,TCU,https://r2.thesportsdb.com/images/media/team/badge/tar4cv1564336761.png
NCAA Football,Temple,https://r2.thesportsdb.com/images/media/team/badge/7ykypw1643210047.png
NCAA Football,Tennessee,https://r2.thesportsdb.com/images/media/team/badge/3ph0z91564336782.png
NCAA Football,Tennessee State,https://r2.thesportsdb.com/images/media/team/badge/iyjm3g1564357880.png
NCAA Football,Tennessee Tech,https://r2.thesportsdb.com/images/media/team/badge/ygibhs1564357892.png
NCAA Football,Texas,https://r2.thesportsdb.com/images/media/team/badge/jjyr0y1564336795.png
NCAA Football,Texas A and M,https://r2.thesportsdb.com/images/media/team/badge/tsu3lj1564336806.png
NCAA Football,Texas A and M Commerce,https://r2.thesportsdb.com/images/media/team/badge/me0gdr1693642345.png
NCAA Football,Texas Southern,https://r2.thesportsdb.com/images/media/team/badge/mjiptf1564357904.png
NCAA Football,Texas State,https://r2.thesportsdb.com/images/media/team/badge/ux54w01564336819.png
NCAA Football,Texas Tech,https://r2.thesportsdb.com/images/media/team/badge/vksj451564336834.png
NCAA Football,The Citadel,https://r2.thesportsdb.com/images/media/team/badge/wp3dr81641185558.png
NCAA Football,Toledo,https://r2.thesportsdb.com/images/media/team/badge/op6auv1564336847.png
NCAA Football,Towson,https://r2.thesportsdb.com/images/media/team/badge/gog8ig1564357927.png
NCAA Football,Troy,https://r2.thesportsdb.com/images/media/team/badge/i1pawc1564336858.png
NCAA Football,Tulane,https://r2.thesportsdb.com/images/media/team/badge/f9a56o1643576580.png
NCAA Football,Tulsa,https://r2.thesportsdb.com/images/media/team/badge/97u0711564336879.png
NCAA Football,UAB,https://r2.thesportsdb.com/images/media/team/badge/dsbj9o1564336891.png
NCAA Football,UC Davis,https://r2.thesportsdb.com/images/media/team/badge/rwsji71564357939.png
NCAA Football,UCF,https://r2.thesportsdb.com/images/media/team/badge/v3nqtc1564336904.png
NCAA Football,UCLA,https://r2.thesportsdb.com/images/media/team/badge/dd0bea1567109356.png
NCAA Football,UConn,https://r2.thesportsdb.com/images/media/team/badge/uzifbr1564336981.png
NCAA Football,UMass,https://r2.thesportsdb.com/images/media/team/badge/ul7y931564336992.png
NCAA Football,UNLV,https://r2.thesportsdb.com/images/media/team/badge/kdsryu1564337003.png
NCAA Football,USC,https://r2.thesportsdb.com/images/media/team/badge/4403h51564337013.png
NCAA Football,UT Martin,https://r2.thesportsdb.com/images/media/team/badge/omy8ht1564357951.png
NCAA Football,Utah,https://r2.thesportsdb.com/images/media/team/badge/4dcpw51564337024.png
NCAA Football,Utah State,https://r2.thesportsdb.com/images/media/team/badge/biszga1564337039.png
NCAA Football,Utah Tech,https://r2.thesportsdb.com/images/media/team/badge/u7oo5w1658703520.png
NCAA Football,UTEP,https://r2.thesportsdb.com/images/media/team/badge/f02pdz1564337050.png
NCAA Football,UTSA,https://r2.thesportsdb.com/images/media/team/badge/lr2f2t1564337059.png
NCAA Football,Valparaiso,https://r2.thesportsdb.com/images/media/team/badge/1ifyws1564357962.png
NCAA Football,Vanderbilt,https://r2.thesportsdb.com/images/media/team/badge/zhtr8b1564337070.png
NCAA Football,Villanova,https://r2.thesportsdb.com/images/media/team/badge/8w35sk1564357973.png
NCAA Football,Virginia,https://r2.thesportsdb.com/images/media/team/badge/2cvvb01641184446.png
NCAA Football,Virginia Tech,https://r2.thesportsdb.com/images/media/team/badge/hwesp71564337090.png
NCAA Football,VMI,https://r2.thesportsdb.com/images/media/team/badge/in47bv1564357984.png
NCAA Football,Wagner,https://r2.thesportsdb.com/images/media/team/badge/21o2tm1564357999.png
NCAA Football,Wake Forest,https://r2.thesportsdb.com/images/media/team/badge/isj3r11564337101.png
NCAA Football,Washington,https://r2.thesportsdb.com/images/media/team/badge/9smu951564337111.png
NCAA Football,Washington State,https://r2.thesportsdb.com/images/media/team/badge/aog7rm1564337122.png
NCAA Football,Weber State,https://r2.thesportsdb.com/images/media/team/badge/gxh2g11564358011.png
NCAA Football,West Virginia,https://r2.thesportsdb.com/images/media/team/badge/yyn0wz1564337133.png
NCAA Football,Western Carolina,https://r2.thesportsdb.com/images/media/team/badge/1qyc651564358021.png
NCAA Football,Western Illinois,https://r2.thesportsdb.com/images/media/team/badge/hyw0571564358030.png
NCAA Football,Western Kentucky,https://r2.thesportsdb.com/images/media/team/badge/o96a831564337158.png
NCAA Football,Western Michigan,https://r2.thesportsdb.com/images/media/team/badge/4nmakk1641186437.png
NCAA Football,William and  Mary,https://r2.thesportsdb.com/images/media/team/badge/6zuw241564358041.png
NCAA Football,Wisconsin,https://r2.thesportsdb.com/images/media/team/badge/vk8twd1564337191.png
NCAA Football,Wofford,https://r2.thesportsdb.com/images/media/team/badge/f99c0m1564358050.png
NCAA Football,Wyoming,https://r2.thesportsdb.com/images/media/team/badge/y93q8d1564337206.png
NCAA Football,Yale,https://r2.thesportsdb.com/images/media/team/badge/g8sp211564358060.png
NCAA Football,Youngstown State,https://r2.thesportsdb.com/images/media/team/badge/ubjb2k1564358069.png
Bundesliga,Bayer Leverkusen,https://r2.thesportsdb.com/images/media/team/badge/3x9k851726760113.png
Bundesliga,Bayern Munich,https://r2.thesportsdb.com/images/media/team/badge/01ogkh1716960412.png
Bundesliga,Bochum,https://r2.thesportsdb.com/images/media/team/badge/kag3jy1599821108.png
Bundesliga,Borussia Dortmund,https://r2.thesportsdb.com/images/media/team/badge/tqo8ge1716960353.png
Bundesliga,Borussia Mönchengladbach,https://r2.thesportsdb.com/images/media/team/badge/sysurw1473453380.png
Bundesliga,Eintracht Frankfurt,https://r2.thesportsdb.com/images/media/team/badge/rurwpy1473453269.png
Bundesliga,FC Augsburg,https://r2.thesportsdb.com/images/media/team/badge/xqyyvq1473453233.png
Bundesliga,FC Heidenheim,https://r2.thesportsdb.com/images/media/team/badge/lbj7g01608236988.png
Bundesliga,Freiburg,https://r2.thesportsdb.com/images/media/team/badge/urwtup1473453288.png
Bundesliga,Hoffenheim,https://r2.thesportsdb.com/images/media/team/badge/9hwvb21621593919.png
Bundesliga,Holstein Kiel,https://r2.thesportsdb.com/images/media/team/badge/1fpmgs1514394524.png
Bundesliga,Mainz,https://r2.thesportsdb.com/images/media/team/badge/fhm9v51552134916.png
Bundesliga,RB Leipzig,https://r2.thesportsdb.com/images/media/team/badge/zjgapo1594244951.png
Bundesliga,St Pauli,https://r2.thesportsdb.com/images/media/team/badge/5qupxa1608237013.png
Bundesliga,Stuttgart,https://r2.thesportsdb.com/images/media/team/badge/yppyux1473454085.png
Bundesliga,Union Berlin,https://r2.thesportsdb.com/images/media/team/badge/q0o5001599679795.png
Bundesliga,Werder Bremen,https://r2.thesportsdb.com/images/media/team/badge/tkvqan1716960454.png
Bundesliga,Wolfsburg,https://r2.thesportsdb.com/images/media/team/badge/07kp421599680274.png
Serie A,AC Milan,https://r2.thesportsdb.com/images/media/team/badge/wvspur1448806617.png
Serie A,Atalanta,https://r2.thesportsdb.com/images/media/team/badge/lrvxg71534873930.png
Serie A,Bologna,https://r2.thesportsdb.com/images/media/team/badge/2qi1u31655592366.png
Serie A,Cagliari,https://r2.thesportsdb.com/images/media/team/badge/wvsvxt1447534471.png
Serie A,Como,https://r2.thesportsdb.com/images/media/team/badge/02x81t1627405841.png
Serie A,Empoli,https://r2.thesportsdb.com/images/media/team/badge/c1ie6b1622561483.png
Serie A,Fiorentina,https://r2.thesportsdb.com/images/media/team/badge/hc8nhu1656098030.png
Serie A,Genoa,https://r2.thesportsdb.com/images/media/team/badge/52s8dn1655553600.png
Serie A,Inter Milan,https://r2.thesportsdb.com/images/media/team/badge/ryhu6d1617113103.png
Serie A,Juventus,https://www.thesportsdb.com/images/media/team/badge/uxf0gr1742983727.png
Serie A,Lazio,https://r2.thesportsdb.com/images/media/team/badge/rwqyvs1448806608.png
Serie A,Lecce,https://r2.thesportsdb.com/images/media/team/badge/j4vznr1567365249.png
Serie A,Monza,https://r2.thesportsdb.com/images/media/team/badge/bxearg1603170113.png
Serie A,Napoli,https://www.thesportsdb.com/images/media/team/badge/l8qyxv1742982541.png
Serie A,Parma Calcio 1913,https://r2.thesportsdb.com/images/media/team/badge/6yiaxs1627406063.png
Serie A,Roma,https://r2.thesportsdb.com/images/media/team/badge/xqpqpq1448806641.png
Serie A,Torino,https://r2.thesportsdb.com/images/media/team/badge/xxprty1448806802.png
Serie A,Udinese,https://r2.thesportsdb.com/images/media/team/badge/vwvstr1448806811.png
Serie A,Venezia,https://r2.thesportsdb.com/images/media/team/badge/95fg4n1656696080.png
Serie A,Verona,https://r2.thesportsdb.com/images/media/team/badge/p6camf1593457737.png
Ligue 1,Angers,https://r2.thesportsdb.com/images/media/team/badge/ix6q4w1678808069.png
Ligue 1,Auxerre,https://r2.thesportsdb.com/images/media/team/badge/lzdtbf1658753355.png
Ligue 1,Brest,https://r2.thesportsdb.com/images/media/team/badge/z69be41598797026.png
Ligue 1,Le Havre,https://r2.thesportsdb.com/images/media/team/badge/aikowk1546475003.png
Ligue 1,Lens,https://r2.thesportsdb.com/images/media/team/badge/3pxoum1598797195.png
Ligue 1,Lille,https://r2.thesportsdb.com/images/media/team/badge/2giize1534005340.png
Ligue 1,Lyon,https://r2.thesportsdb.com/images/media/team/badge/blk9771656932845.png
Ligue 1,Marseille,https://r2.thesportsdb.com/images/media/team/badge/uutsyt1473504764.png
Ligue 1,Monaco,https://r2.thesportsdb.com/images/media/team/badge/exjf5l1678808044.png
Ligue 1,Montpellier,https://r2.thesportsdb.com/images/media/team/badge/ihjm481723228069.png
Ligue 1,Nantes,https://r2.thesportsdb.com/images/media/team/badge/mla9x61678808018.png
Ligue 1,Nice,https://r2.thesportsdb.com/images/media/team/badge/msy7ly1621593859.png
Ligue 1,Paris SG,https://r2.thesportsdb.com/images/media/team/badge/rwqrrq1473504808.png
Ligue 1,Rennes,https://r2.thesportsdb.com/images/media/team/badge/ypturx1473504818.png
Ligue 1,St Etienne,https://r2.thesportsdb.com/images/media/team/badge/m4ej831656423694.png
Ligue 1,Stade de Reims,https://r2.thesportsdb.com/images/media/team/badge/xcrw1b1592925946.png
Ligue 1,Strasbourg,https://r2.thesportsdb.com/images/media/team/badge/yuxtyy1464540071.png
Ligue 1,Toulouse,https://r2.thesportsdb.com/images/media/team/badge/17eqox1688449282.png
MLS,Atlanta United,https://r2.thesportsdb.com/images/media/team/badge/ej091x1602103070.png
MLS,Austin FC,https://r2.thesportsdb.com/images/media/team/badge/a3dlg61595434277.png
MLS,CF Montréal,https://r2.thesportsdb.com/images/media/team/badge/livdl31679344925.png
MLS,Charlotte FC,https://r2.thesportsdb.com/images/media/team/badge/b6p4uz1595434047.png
MLS,Chicago Fire,https://r2.thesportsdb.com/images/media/team/badge/8xuc781639493166.png
MLS,Colorado Rapids,https://r2.thesportsdb.com/images/media/team/badge/uppupv1473536412.png
MLS,Columbus Crew,https://r2.thesportsdb.com/images/media/team/badge/dzs8cp1629059854.png
MLS,DC United,https://r2.thesportsdb.com/images/media/team/badge/uwvsyt1467462609.png
MLS,FC Cincinnati,https://r2.thesportsdb.com/images/media/team/badge/vvhsqc1707631046.png
MLS,FC Dallas,https://r2.thesportsdb.com/images/media/team/badge/vxy8xy1602103187.png
MLS,Houston Dynamo,https://r2.thesportsdb.com/images/media/team/badge/yvz9dq1707631352.png
MLS,Inter Miami,https://r2.thesportsdb.com/images/media/team/badge/m4it3e1602103647.png
MLS,LA Galaxy,https://r2.thesportsdb.com/images/media/team/badge/ysyysr1420227188.png
MLS,Los Angeles FC,https://r2.thesportsdb.com/images/media/team/badge/7nbj2a1602103638.png
MLS,Minnesota United,https://r2.thesportsdb.com/images/media/team/badge/vl67t41492453433.png
MLS,Nashville SC,https://r2.thesportsdb.com/images/media/team/badge/znrwt71602103062.png
MLS,New England Revolution,https://r2.thesportsdb.com/images/media/team/badge/1ula2l1639493143.png
MLS,New York City FC,https://r2.thesportsdb.com/images/media/team/badge/m9vis71735140655.png
MLS,New York Red Bulls,https://r2.thesportsdb.com/images/media/team/badge/suytvy1473536462.png
MLS,Orlando City,https://r2.thesportsdb.com/images/media/team/badge/qyppxw1423832326.png
MLS,Philadelphia Union,https://r2.thesportsdb.com/images/media/team/badge/gyznyo1602103682.png
MLS,Portland Timbers,https://r2.thesportsdb.com/images/media/team/badge/skm30j1557953559.png
MLS,Real Salt Lake,https://r2.thesportsdb.com/images/media/team/badge/kkjlfa1556488022.png
MLS,San Diego FC,https://r2.thesportsdb.com/images/media/team/badge/7ka2xd1734621068.png
MLS,San Jose Earthquakes,https://r2.thesportsdb.com/images/media/team/badge/xyrqqt1420781048.png
MLS,Seattle Sounders FC,https://r2.thesportsdb.com/images/media/team/badge/2dy5cx1706711036.png
MLS,Sporting Kansas City,https://r2.thesportsdb.com/images/media/team/badge/tqupxw1473536504.png
MLS,St. Louis City SC,https://r2.thesportsdb.com/images/media/team/badge/22wanp1674118724.png
MLS,Toronto FC,https://r2.thesportsdb.com/images/media/team/badge/rsxyrr1473536512.png
MLS,Vancouver Whitecaps,https://r2.thesportsdb.com/images/media/team/badge/tpwxpy1473536521.png
Formula 1,Aston Martin Aramco Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ez5rlk1740774066.png
Formula 1,BWT Alpine Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ozhoj31740774899.png
Formula 1,McLaren Formula 1 Team,https://www.thesportsdb.com/images/media/team/badge/kzqi7v1743602056.png
Formula 1,Mercedes-AMG PETRONAS Formula One Team,https://www.thesportsdb.com/images/media/team/badge/6caw0r1744037679.png
Formula 1,MoneyGram Haas F1 Team,https://r2.thesportsdb.com/images/media/team/badge/9yp3s51740773680.png
Formula 1,Oracle Red Bull Racing,https://r2.thesportsdb.com/images/media/team/badge/nhlev81679826274.png
Formula 1,Scuderia Ferrari HP,https://r2.thesportsdb.com/images/media/team/badge/rxwsqv1420417429.png
Formula 1,Stake F1 Team Kick Sauber,https://r2.thesportsdb.com/images/media/team/badge/psi58y1709367081.png
Formula 1,Visa Cash App Racing Bulls Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ot7pjx1740775883.png
Formula 1,Williams Racing,https://r2.thesportsdb.com/images/media/team/badge/fp1cil1740776050.png
WNBA,Atlanta Dream,https://r2.thesportsdb.com/images/media/team/badge/wtqjpk1702757695.png
WNBA,Chicago Sky,https://r2.thesportsdb.com/images/media/team/badge/h4e2t21552585926.png
WNBA,Connecticut Sun,https://r2.thesportsdb.com/images/media/team/badge/p4xzce1552679905.png
WNBA,Dallas Wings,https://r2.thesportsdb.com/images/media/team/badge/vg11pw1552585970.png
WNBA,Golden State Valkyries,https://r2.thesportsdb.com/images/media/team/badge/24p2fj1738315525.png
WNBA,Indiana Fever,https://r2.thesportsdb.com/images/media/team/badge/9xp4y31552586027.png
WNBA,Las Vegas Aces,https://r2.thesportsdb.com/images/media/team/badge/jnvk6x1741462255.png
WNBA,Los Angeles Sparks,https://r2.thesportsdb.com/images/media/team/badge/j70g2o1624031498.png
WNBA,Minnesota Lynx,https://r2.thesportsdb.com/images/media/team/badge/rzyqoj1552586193.png
WNBA,New York Liberty,https://r2.thesportsdb.com/images/media/team/badge/s3y5hx1702757871.png
WNBA,Phoenix Mercury,https://r2.thesportsdb.com/images/media/team/badge/33p4ml1552586302.png
WNBA,Seattle Storm,https://r2.thesportsdb.com/images/media/team/badge/ygz07x1624031566.png
WNBA,Washington Mystics,https://r2.thesportsdb.com/images/media/team/badge/2n9gep1552586413.png
AFL,Adelaide Football Club,https://r2.thesportsdb.com/images/media/team/badge/2nh2z01731592341.png
AFL,Brisbane Lions,https://r2.thesportsdb.com/images/media/team/badge/tvvxvp1474038810.png
AFL,Carlton Football Club,https://r2.thesportsdb.com/images/media/team/badge/k9no791584810309.png
AFL,Collingwood Football Club,https://r2.thesportsdb.com/images/media/team/badge/a2uqkd1584810538.png
AFL,Essendon Football Club,https://r2.thesportsdb.com/images/media/team/badge/xwupps1474039541.png
AFL,Fremantle Football Club,https://r2.thesportsdb.com/images/media/team/badge/hw34ii1647870691.png
AFL,Geelong Football Club,https://r2.thesportsdb.com/images/media/team/badge/xapo7t1647870681.png
AFL,Gold Coast Football Club,https://r2.thesportsdb.com/images/media/team/badge/4os77n1731592560.png
AFL,Greater Western Sydney Giants,https://r2.thesportsdb.com/images/media/team/badge/ef6rqs1647870839.png
AFL,Hawthorn Football Club,https://r2.thesportsdb.com/images/media/team/badge/18y3ks1647870779.png
AFL,Melbourne Football Club,https://r2.thesportsdb.com/images/media/team/badge/xvtstv1474039391.png
AFL,North Melbourne Football Club,https://r2.thesportsdb.com/images/media/team/badge/u5x1ok1584811490.png
AFL,Port Adelaide Football Club,https://r2.thesportsdb.com/images/media/team/badge/7qvqn81584810882.png
AFL,Richmond Football Club,https://r2.thesportsdb.com/images/media/team/badge/xkqlvb1647870792.png
AFL,St Kilda Football Club,https://r2.thesportsdb.com/images/media/team/badge/fvj5ez1732026459.png
AFL,Sydney Swans,https://r2.thesportsdb.com/images/media/team/badge/ndeir91647870648.png
AFL,West Coast Eagles,https://r2.thesportsdb.com/images/media/team/badge/xpcp2f1647870746.png
AFL,Western Bulldogs,https://r2.thesportsdb.com/images/media/team/badge/e3hg551647870757.png
EuroLeague,ALBA Berlin,https://r2.thesportsdb.com/images/media/team/badge/58osvu1545866407.png
EuroLeague,Anadolu Efes SK,https://r2.thesportsdb.com/images/media/team/badge/55wtm81544212863.png
EuroLeague,AS Monaco Basket,https://r2.thesportsdb.com/images/media/team/badge/fl2ti01649168915.png
EuroLeague,Baskonia,https://r2.thesportsdb.com/images/media/team/badge/sudyqn1664475510.png
EuroLeague,Bayern München Basketball,https://r2.thesportsdb.com/images/media/team/badge/z2r3eh1678017187.png
EuroLeague,BC Žalgiris,https://r2.thesportsdb.com/images/media/team/badge/dn7ouv1703960565.png
EuroLeague,FC Barcelona Basquet,https://r2.thesportsdb.com/images/media/team/badge/0tz26j1729097443.png
EuroLeague,Fenerbahçe Basketbol,https://r2.thesportsdb.com/images/media/team/badge/241rc31739659263.png
EuroLeague,KK Crvena zvezda,https://r2.thesportsdb.com/images/media/team/badge/10js2d1673366487.png
EuroLeague,KK Partizan,https://r2.thesportsdb.com/images/media/team/badge/6ej8w01673366572.png
EuroLeague,Lyon-Villeurbanne,https://r2.thesportsdb.com/images/media/team/badge/qbaoia1602706639.png
EuroLeague,Maccabi Tel Aviv BC,https://r2.thesportsdb.com/images/media/team/badge/io01a91521148756.png
EuroLeague,Olimpia Milano,https://r2.thesportsdb.com/images/media/team/badge/7zygn31739658910.png
EuroLeague,Olympiacos BC,https://r2.thesportsdb.com/images/media/team/badge/4s5lug1676581220.png
EuroLeague,Panathinaikos BC,https://r2.thesportsdb.com/images/media/team/badge/y3yipn1739659336.png
EuroLeague,Paris Basketball,https://r2.thesportsdb.com/images/media/team/badge/9q0d6x1726681476.png
EuroLeague,Real Madrid Baloncesto,https://r2.thesportsdb.com/images/media/team/badge/g4ev2c1522175902.png
EuroLeague,Virtus Pallacanestro Bologna,https://r2.thesportsdb.com/images/media/team/badge/bwm0an1739659116.png
NPB,Chiba Lotte Marines,https://r2.thesportsdb.com/images/media/team/badge/na10tn1576008207.png
NPB,Chunichi Dragons,https://r2.thesportsdb.com/images/media/team/badge/jli5jv1576009060.png
NPB,Fukuoka SoftBank Hawks,https://r2.thesportsdb.com/images/media/team/badge/ampozy1576009547.png
NPB,Hanshin Tigers,https://r2.thesportsdb.com/images/media/team/badge/h2jhos1576009994.png
NPB,Hiroshima Toyo Carp,https://r2.thesportsdb.com/images/media/team/badge/bv50e51576010505.png
NPB,Hokkaido Nippon-Ham Fighters,https://r2.thesportsdb.com/images/media/team/badge/qxgzq01576011016.png
NPB,Orix Buffaloes,https://r2.thesportsdb.com/images/media/team/badge/53lv6f1576011517.png
NPB,Saitama Seibu Lions,https://r2.thesportsdb.com/images/media/team/badge/onmvow1576012163.png
NPB,Tohoku Rakuten Golden Eagles,https://r2.thesportsdb.com/images/media/team/badge/qx24pm1576012656.png
NPB,Tokyo Yakult Swallows,https://r2.thesportsdb.com/images/media/team/badge/ryyku01576013231.png
NPB,Yokohama DeNA BayStars,https://r2.thesportsdb.com/images/media/team/badge/fuhqf21576013789.png
NPB,Yomiuri Giants,https://r2.thesportsdb.com/images/media/team/badge/0qyqs41576014298.png
KBO,Doosan Bears,https://r2.thesportsdb.com/images/media/team/badge/2qo9zp1740573854.png
KBO,Hanwha Eagles,https://r2.thesportsdb.com/images/media/team/badge/7aztmc1740573842.png
KBO,Kia Tigers,https://r2.thesportsdb.com/images/media/team/badge/2z389i1648069353.png
KBO,Kiwoom Heroes,https://r2.thesportsdb.com/images/media/team/badge/qcj18p1589709259.png
KBO,KT Wiz,https://r2.thesportsdb.com/images/media/team/badge/qk8erg1589709962.png
KBO,LG Twins,https://r2.thesportsdb.com/images/media/team/badge/ajpsiq1648069368.png
KBO,Lotte Giants,https://www.thesportsdb.com/images/media/team/badge/p7q92w1742225576.png
KBO,NC Dinos,https://r2.thesportsdb.com/images/media/team/badge/6gwcg81589708218.png
KBO,Samsung Lions,https://r2.thesportsdb.com/images/media/team/badge/5u6k511589709673.png
KBO,SSG Landers,https://www.thesportsdb.com/images/media/team/badge/kii9pd1742225451.png
KHL,Admiral Vladivostok,https://r2.thesportsdb.com/images/media/team/badge/q3ukqt1641393028.png
KHL,Ak Bars Kazan,https://r2.thesportsdb.com/images/media/team/badge/fcugks1693637120.png
KHL,Amur Khabarovsk,https://r2.thesportsdb.com/images/media/team/badge/0mvysq1615575890.png
KHL,Avangard Omsk,https://r2.thesportsdb.com/images/media/team/badge/usqllb1615575894.png
KHL,Avtomobilist Yekaterinburg,https://r2.thesportsdb.com/images/media/team/badge/a3aeui1615576069.png
KHL,Barys Nur-Sultan,https://r2.thesportsdb.com/images/media/team/badge/je395l1693637111.png
KHL,CSKA Moscow,https://r2.thesportsdb.com/images/media/team/badge/55x2vg1615576080.png
KHL,Dinamo Minsk,https://r2.thesportsdb.com/images/media/team/badge/j99ran1615576087.png
KHL,Dynamo Moscow,https://r2.thesportsdb.com/images/media/team/badge/27hsew1615576097.png
KHL,HC Lada Togliatti,https://r2.thesportsdb.com/images/media/team/badge/2c63r81734508162.png
KHL,HC Sochi,https://r2.thesportsdb.com/images/media/team/badge/8vc3yx1734508572.png
KHL,Kunlun Red Star,https://r2.thesportsdb.com/images/media/team/badge/48f4ry1615576114.png
KHL,Lokomotiv Yaroslavl,https://r2.thesportsdb.com/images/media/team/badge/u5l89y1615576119.png
KHL,Metallurg Magnitogorsk,https://r2.thesportsdb.com/images/media/team/badge/v9a5tu1615576125.png
KHL,Neftekhimik Nizhnekamsk,https://r2.thesportsdb.com/images/media/team/badge/cttja61615576508.png
KHL,Salavat Yulaev Ufa,https://r2.thesportsdb.com/images/media/team/badge/0ujble1615576276.png
KHL,Severstal Cherepovets,https://r2.thesportsdb.com/images/media/team/badge/ur1mau1615576281.png
KHL,Sibir Novosibirsk,https://r2.thesportsdb.com/images/media/team/badge/55s9q31615576286.png
KHL,SKA Saint Petersburg,https://r2.thesportsdb.com/images/media/team/badge/1yq8fu1693637098.png
KHL,Spartak Moscow,https://r2.thesportsdb.com/images/media/team/badge/hrh9w61615576296.png
KHL,Torpedo Nizhny Novgorod,https://r2.thesportsdb.com/images/media/team/badge/zsuez11615576302.png
KHL,Traktor Chelyabinsk,https://r2.thesportsdb.com/images/media/team/badge/rz5xo11615576307.png
KHL,Vityaz Podolsk,https://r2.thesportsdb.com/images/media/team/badge/s4onee1615576311.png
